acX,acY,acZ,gyX,gyY,gyZ,Akselerasi,time
0.94,0.18,0.28,497.97,1.05,500.82,0.9971960689854328,12:44:26
0.93,0.18,0.3,497.74,1.12,500.72,0.9936297097007517,12:44:26
0.93,0.18,0.3,498.34,-0.59,1.7,0.9936297097007517,12:44:27
0.94,0.17,0.29,497.37,1.21,1.9,0.9982985525382675,12:44:27
0.93,0.18,0.3,498.61,0.88,499.06,0.9936297097007517,12:44:28
0.93,0.18,0.3,498.26,0.48,500.79,0.9936297097007517,12:44:28
0.93,0.19,0.3,498.16,-0.27,500.92,0.9954898291795854,12:44:29
0.93,0.19,0.29,498.06,0.1,0.8,0.9925220400575496,12:44:29
0.94,0.19,0.3,498.35,0.39,1.11,1.0048382954485762,12:44:30
0.93,0.19,0.29,497.69,0.14,499.19,0.9925220400575496,12:44:30
0.93,0.2,0.3,498.17,0.7,501.0,0.9974467404327912,12:44:31
0.94,0.19,0.33,495.88,2.56,7.0,1.0141991914806479,12:44:31
0.92,0.15,0.32,500.74,496.9,499.83,0.9855455342093535,12:44:32
0.96,0.23,0.19,496.02,493.0,496.65,1.0052860289489753,12:44:32
0.94,0.21,0.22,499.51,1.78,3.75,0.9879777325425912,12:44:33
0.97,0.13,0.24,499.47,490.37,500.33,1.007670581092849,12:44:33
0.95,0.19,0.17,5.04,496.08,1.0,0.9836157786453001,12:44:34
0.97,0.18,0.17,497.71,1.33,500.06,1.0010993956645864,12:44:34
0.97,0.23,0.18,486.03,459.74,7.83,1.013015300970326,12:44:35
0.98,0.19,0.01,500.28,32.55,1.58,0.9982985525382675,12:44:35
0.94,0.28,0.0,499.54,492.05,497.53,0.9808159868191383,12:44:36
1.01,0.19,3.96,498.04,36.13,500.64,4.091185647217687,12:44:37
0.99,0.19,0.01,499.12,-1.02,0.85,1.0081170566953026,12:44:37
0.99,0.21,0.01,499.15,2.85,499.64,1.0120770721639731,12:44:38
0.99,0.19,0.04,500.51,-1.02,499.86,1.0088607436113273,12:44:38
0.99,0.2,0.01,499.26,1.09,499.57,1.0100495037373167,12:44:39
0.98,0.24,0.02,0.78,1.69,487.7,1.009158064923429,12:44:39
0.92,0.39,3.9,14.14,466.99,485.27,4.025978142017167,12:44:40
0.84,0.48,3.64,9.48,480.08,497.55,3.7663775700266697,12:44:40
0.72,0.47,3.47,9.09,483.0,498.39,3.5749405589464,12:44:41
0.74,0.43,3.38,10.83,2.48,500.4,3.486674633515436,12:44:41
0.75,0.38,3.57,478.74,32.8,15.06,3.667669559815878,12:44:42
0.86,0.4,3.78,487.95,7.98,3.94,3.8971784665319085,12:44:42
0.91,0.45,3.8,2.08,495.28,497.03,3.9332683610453025,12:44:43
0.92,0.42,3.75,492.06,490.35,5.33,3.883979917558792,12:44:43
0.91,0.37,3.73,484.68,496.17,6.21,3.8571880949728135,12:44:44
