No,Waktu,roll,pitch,yaw,kf_roll,kf_pitch,kf_yaw
1,09:40:0,7.067767665909621,4.404795188284962,59.85416777398723,396.6276623841226,38.509453740006414,18.28144444676002
2,09:40:0,13.05643517939235,8.137672466492557,59.8513344406539,289.7639561006581,27.12326085100802,28.55147723407893
3,09:40:0,18.139294380836837,11.307161565690038,51.59401112173124,213.2863466701581,19.893501056604702,36.079853782686634
4,09:40:0,22.432003941138397,13.988007177770381,59.790513649736965,158.7916348971458,15.54304773105649,39.226176334679735
5,09:40:0,26.06036043340069,16.481075525634438,60.20052183006898,120.16142710215362,13.15859294110447,43.90057022195648
6,09:40:0,28.19246142668443,19.858130283057424,55.25293908119966,92.95289092842147,12.158187395013675,47.45063685883798
7,09:40:0,31.001105297348587,22.60625260959205,61.10297669893067,73.67451307541624,12.424087877752577,48.63581473580044
8,09:40:0,32.19536051210516,24.981176300256934,61.543355336481504,60.39525995554894,13.43471802373448,51.197891299573115
9,09:40:0,34.42965882771897,25.667349475439686,52.62424061599393,51.042610097548746,14.881991793217724,53.20939368593077
10,09:40:1,36.34674487243983,26.25005699930387,61.06770678464683,44.86291890923978,16.16209623332382,52.12433651521157
11,09:40:1,37.9591655457817,26.752315646687357,61.01919882428396,40.91390937152448,17.28949681359509,53.771300688090236
