No,Waktu,accx,accY,accZ,gyroX,gyroY,gyroZ,akselerasi,roll,pitch,yaw
1,11:47:1,0.0,0.923767791083551,0.2253573005211925,3.7350997074808387,426.61590097954723,65.0979594766593,0.9508590036075708,278.26442681932275,1.7730126436996896,13.843863604792647
2,11:47:1,0.6510661171833005,0.7543202727764561,1.2819302898477278,145.51486394079996,309.21686104125513,45.0115538859932,1.6236475697930157,199.81228491893953,-0.2640767741839498,13.138122679027274
3,11:47:1,0.7875950108830047,0.6304504819648662,2.057227676878535,249.61130481896024,223.31528678374755,173.60398337399636,2.2912789934646955,142.9364432905757,-1.2121009451441302,15.006793979994837
4,11:47:1,0.8462953688033447,0.5428157439260193,2.623736296240035,325.6616331669236,159.9241457877156,267.79768026175344,2.8097788054078783,101.78686523502319,-1.4490454301959796,16.365389702633948
5,11:47:1,0.8839671800647664,0.4788263429726801,3.0374048718324627,381.07013499414626,114.36794880770681,192.838940045078,3.1994532341617097,72.08460763609673,-1.2229566926180353,15.018434126274553
6,11:47:2,0.9087923837168113,0.4321435182827563,3.3391939963300237,417.539479831118,223.17585326240305,139.16710404063798,3.487530381548232,50.6974223831049,-0.35450146603720456,14.065457892574491
7,11:47:2,0.9407081764175911,0.3722645804759547,3.5475815813822167,447.7253034570964,300.6427990590994,242.2146472894598,3.689017195354096,35.30675537129705,0.9124846397927913,15.87456729615059
8,11:47:2,0.9316760330960101,0.36597128251899896,3.6933729048402952,470.7345621752271,358.5271498975223,316.97384056931355,3.826611898858122,24.36045065262209,2.316253162449234,16.968843538148857
9,11:47:2,0.9279805067258398,0.32702101033245906,3.787603762788361,486.7603808157134,259.54750771885915,229.69920255763884,3.9133148130390127,16.5520162219754,3.4063096900610077,15.339872343424432
10,11:47:2,0.8993255899651489,0.33891294568862407,3.8326041036604765,491.11357587811403,187.83455115572485,305.24165467334274,3.951265963829394,11.09489597847079,4.216000786874904,16.418294049210882
11,11:47:2,0.8725766223176943,0.33912604813983516,3.8272140381849615,361.339504151642,137.75624498755553,221.98451943997344,3.9400461586664615,6.980191246513405,4.834292131691098,14.920091650825574
12,11:47:2,0.9163991165992627,0.3509119712687998,3.8483033318449356,399.29444164600187,101.05391105158496,298.95157167381285,3.9714437030345144,4.2291276849549355,5.438415114828265,16.936768137352047
13,11:47:2,0.9282347182954033,0.4113850104169403,3.8830067482309456,293.6722051447294,75.11588958693352,219.79635712847573,4.013551884036353,2.217327599701463,5.9562421155225795,16.16495454291877
14,11:47:2,0.9426214382781595,0.3695080703885155,3.930546371514414,215.1930390426576,51.38847575969973,300.41351556540616,4.058850350605323,0.5570737502058214,6.396165008332064,17.402293631622747
15,11:47:2,0.9271063511339581,0.3792380980763463,3.9615676805768425,299.93905254164486,175.20243469432353,360.29026733198543,4.0862410855377185,-0.35863662485645476,7.075465237567098,18.21223323956835
16,11:47:2,0.9445952988860792,0.31462777861074315,3.9632435329667794,361.8606499420591,264.95032441821047,261.7009455262277,4.086385960644712,-0.923902832420723,7.951977695620973,16.590680107575974
17,11:47:2,0.8822411038090099,0.32499005684516247,3.952107238607471,399.3282285334519,329.70201635585704,329.0996902309171,4.062403171492452,-1.12647115817441,8.754914941553041,17.021288481631704
18,11:47:2,0.8741726215288056,0.32120118702652306,3.9258606115133325,293.9876795682532,239.1360227337444,238.16394416556753,4.03481468171831,-1.448883968579004,9.22540232424602,15.500809877753273
19,11:47:2,0.905790275263075,0.3300540931768375,3.9144910565793136,213.82257994493702,176.71627983243835,309.7373245449083,4.03145531529538,-1.8100871740736753,9.560962362093028,17.224655250855086
20,11:47:2,0.9230943372504531,0.3768865555225176,3.9226515908120665,170.22881632562598,130.04915368931964,366.5522608676137,4.047387074903748,-2.0489962074957337,9.774950289167364,18.665515474515185
21,11:47:2,0.9241589472918356,0.33364310609467734,3.850106043943694,139.8339956922953,100.94968859985805,396.55585963522174,3.9735002241997948,-2.35154025707772,9.944022963044434,19.27536615710491
22,11:47:2,0.9393265930111153,0.34237741709294206,3.825091003657218,134.6079943264627,82.4908448882127,422.22874342212606,3.953590511210346,-2.5421592028956517,10.101823962482019,20.067622060628704
23,11:47:2,0.9561394055566513,0.29139581170422996,3.8118205742728404,107.7799689150124,58.94154890333904,441.7381519245801,3.9406966607932055,-2.841386012645796,10.2358565610098,20.487459039235908
24,11:47:2,0.965496530357579,0.2628657865626917,3.8503368733558228,83.40614473328638,39.769786381768974,463.1905478768276,3.9782378021180738,-3.1866404543173745,10.31254474257663,20.717477695176637
25,11:47:3,0.9463382679808308,0.23063990670635484,3.831715189791016,60.61838063112804,26.03163423950188,478.0945908996976,3.953579666540903,-3.571962206000264,10.322817866555479,20.653002163954564
26,11:47:3,0.9063527014679991,0.25320774775550897,3.831787570408686,179.23496500388285,151.27835694117095,487.8910630493282,3.945653984793935,-3.511180038850617,10.569644683829019,20.38074820355195
27,11:47:3,0.8943893349196304,0.1922308640533784,3.808111932352794,134.15764989850044,108.02505292741034,353.0955554934644,3.9164526649559317,-3.6824242595143932,10.66725167089275,17.885091697549694
28,11:47:3,0.9057887855000456,0.20528324932753547,3.7843630117214424,233.8803147943039,76.27706891637756,396.66405316441194,3.8966649767304222,-3.511871030656637,10.718511953845166,18.90748792496242
29,11:47:3,0.914094956852947,0.19772263511990748,3.7663360694390544,171.8093585498631,196.19520632117627,429.8306952372005,3.880715297279662,-3.512731895717686,11.105166344921642,19.621710059060632
30,11:47:3,0.9460550976307447,0.1865874635337277,3.7784220328910387,267.30917492316667,144.35258711886598,451.349337541439,3.8995266620370117,-3.273357343408691,11.375351702708102,20.357778426044316
31,11:47:3,0.95498350504777,0.21021435429249594,3.803895768872812,195.81155954124404,244.36001099637033,328.44981925889454,3.927570061770053,-3.1769943288508373,11.871577419877461,18.43976378682666
32,11:47:3,0.9499555467437385,0.18450083848741602,3.7930908542572896,143.301623526893,317.8880764007681,379.0961471797873,3.9145873765752186,-3.2621037602607212,12.483463148125065,19.186602646744362
33,11:47:3,0.9548761862884946,0.20034138603845583,3.781685388606408,104.50459538543014,228.89304016414366,414.81366992374495,3.905517837688092,-3.370823834539793,12.802415767023872,19.963997298779258
34,11:47:3,0.9584344399215834,0.17755545391863375,3.7698535319162327,76.30786650587122,163.87641976781478,300.42761415551564,3.893830783039415,-3.563143982749974,12.93224673610571,18.108049825559714
35,11:47:3,0.9379793757194207,0.18116039548092303,3.7519635231446204,191.5200944601925,118.05828353796231,358.88060943116227,3.8716733691226577,-3.400196795769163,12.898405738632384,18.878369727247144
36,11:47:3,0.9287469128864283,0.2270665724727672,3.761333282277028,278.8525667792824,226.02442078097957,261.5941993812951,3.88094809510453,-2.914107372011014,13.123892679783049,17.313964759860927
37,11:47:3,0.9133396362623146,0.1917402718715168,3.727290628410217,334.87177466317075,301.7047747527584,191.97686552594527,3.8423494182153415,-2.417499344384678,13.50041145335709,15.957031612389002
38,11:47:3,0.9020522733413251,0.21780155343225802,3.727754558665709,373.02083642611893,360.2117990988611,144.95723451363574,3.841521816958838,-1.8171318624975932,13.949136799253353,15.128646001059662
39,11:47:3,0.890904977660959,0.19384018030659186,3.6987448094642583,387.81926959552527,395.76758783591134,111.06035774272067,3.8094617546657634,-1.3027318822492022,14.419163842186546,14.436226000397411
40,11:47:3,0.8856148004630101,0.2627250313722735,3.6942757870389906,411.6509467139048,285.7697442720515,85.80856327215118,3.8080193812021563,-0.622754341454514,14.533323056799027,14.335963335432773
41,11:47:3,0.8989840443376014,0.2154114231433317,3.6962419217659597,429.97397607175293,346.0920287450487,61.95906281248025,3.810089072110302,-0.09181366210382924,14.821915890958344,13.95872173957128
42,11:47:3,0.8972414678893833,0.2470830672025409,3.69428159276803,450.0782307236709,251.21389057001326,43.26253204432477,3.8096993031554605,0.5034701693845971,14.829494492673863,13.7601808443244
43,11:47:3,0.8988252644709072,0.2387075684907871,3.70097784173343,470.1816231939053,182.4859865403147,171.0662071750902,3.816032644554789,1.0573447948790249,14.669525698000443,15.83392317536551
44,11:47:4,0.9085897120578531,0.23268852023795028,3.7197693317635254,342.33517429298416,131.09913150042186,264.6336458869894,3.836191222271951,1.2041618372373364,14.422799637921337,17.42689903938391
45,11:47:4,0.9157094093590457,0.22839290318708994,3.7272480487641633,390.31140450836784,93.01725160047451,189.53314991089582,3.8448751680166655,1.4571348661457626,14.13643972595733,16.23462527351176
