No,Waktu,roll,pitch,yaw,kf_roll,kf_pitch,kf_yaw
1,12:59:43,0.8196128205343954,1.8114869310950734,21.076345706037074,218.77741957366223,4.546929203342502,10.52798993996526
2,12:59:43,2.1372699626303002,2.9395276834444344,21.1365740718296,155.87318697146438,1.5307053087797255,12.492229425229237
3,12:59:44,2.5879885813445807,4.375572173184576,21.164999913668474,110.27819709656208,-0.3151703181113841,13.961535982981802
4,12:59:44,3.342617382521248,5.102227887269527,19.978716762008645,77.1037122914203,-1.2168455617448661,15.059134583510705
5,12:59:45,5.065403361747525,7.244910405985321,20.937169271268637,53.10775992775865,-1.63214595329619,15.535808061098033
6,12:59:45,5.337058312204491,8.784065031868469,19.712449651422148,36.10786502255314,-1.2855865192035498,16.173513767227472
7,12:59:46,6.833498050170791,9.947828687736944,18.918748827001444,23.810612295897762,-0.5559296465087642,16.30210960064331
8,12:59:46,6.911971478791333,9.675321429044274,19.240459716847866,15.30675317047903,0.34528757662693055,16.181857418293035
9,12:59:47,6.923915261744132,9.671365707280913,19.952140851319122,9.170664758761195,0.9587043899395669,16.199515797267303
10,12:59:47,6.9296044100045275,10.852529576163125,11.683391041852277,4.7476478998395955,1.4380973214226287,16.429696009904536
11,12:59:48,8.186560072138201,10.573098199682024,19.596788762913228,1.5757880742493553,2.1591532868669914,14.238298652563753
12,12:59:48,7.993324857989765,10.458600838489577,12.03370699805175,-0.32162457324337623,2.6367967418668483,14.919605172330588
13,12:59:49,7.742691344414508,10.294091993304386,19.662757789006104,-1.7043511295155613,2.9831881367260324,13.260659474855876
14,12:59:49,7.520921220982016,10.23546029861965,19.964679762753903,-2.727779907618409,3.218668967407634,14.24951901117259
15,12:59:50,7.427037695992998,11.415865329114684,20.309040331385084,-3.4808378365894024,3.4029157259906926,15.071828371589266
16,12:59:50,8.566044753212351,11.142578905260008,20.009218574443633,-4.0001613751590686,3.90494516814275,15.78408964978613
17,12:59:51,9.607831039406623,12.019556081135898,19.500976546897302,-3.995048944787464,4.221358436296583,16.23066962274163
18,12:59:51,10.598095609343318,12.583134905236555,19.207497131599716,-3.635327213995572,4.73176977365591,16.422868390844414
19,12:59:52,11.624965963312642,12.941097316402168,19.691579750366884,-3.0321309962052307,5.293471850209687,16.490433466270748
20,12:59:52,12.597984513173115,11.925688181457332,19.82147861133752,-2.2414538950656837,5.833056462047768,16.689733570107094
21,12:59:53,13.42224418689795,11.045365609728984,11.708811872163748,-1.3302703774511353,5.961606286191899,16.883523156182193
22,12:59:53,12.216013673819722,11.956231291502856,17.79926702907148,-0.374840649570475,5.82794426912648,14.708515315365721
23,12:59:54,11.186789936988424,12.263434406670298,23.096712620341286,0.02839070991537218,6.016416055475897,14.876229463859397
24,12:59:54,11.573604273194444,12.492097147196537,14.823696086890392,0.07778434390313338,6.2666887052225615,16.529291447974494
25,12:59:55,11.871401040122453,12.720177098912698,23.27057562586925,0.2745026619469506,6.539145582415337,15.375068389316267
26,12:59:55,12.078552977179696,12.890201699801477,14.758861839649994,0.552523296098645,6.827198988507215,16.964372666004994
27,12:59:56,12.249745471055114,13.0577641735216,14.886641790511355,0.8630932748825115,7.109536428539208,15.694691253286237
28,12:59:56,12.395919984620473,13.194532631813347,23.084680588227233,1.186280565006383,7.386541678504706,14.812822900782615
29,12:59:57,12.611323480681795,14.551866705082487,14.957548447363282,1.5106644656883912,7.650371345105684,16.529472928115148
30,12:59:57,12.751129182060886,14.469532656443164,23.295908959202585,1.8549838557616543,8.254498834115136,15.463001794644283
31,12:59:58,11.60223112520122,14.417568165523864,23.333753018916674,2.191340592818943,8.693693181379377,17.084341312870432
32,12:59:58,11.909726853760567,14.335911326529569,14.88277808773525,2.1508507485058486,9.02054076667594,18.28968920214782
33,12:59:59,12.162875228975011,14.263090915636205,14.890623086878303,2.2525158865287356,9.256294060210747,16.75562547899703
34,12:59:59,12.376445368010021,14.176751875166607,23.015560284801687,2.441800153518152,9.427585470697077,15.644837092363602
35,13:00:00,11.332680429261973,14.099378853803305,22.974842557349657,2.683055256772621,9.547497709230868,17.171788001892104
36,13:00:00,11.756836586486601,14.004821352986143,23.058549568638853,2.600404588964194,9.63207136674546,18.285008631068063
37,13:00:01,12.117638414643068,13.92339126754787,23.053716235305522,2.7019518392186006,9.685545919567133,19.130929490331035
38,13:00:01,12.447773903289933,15.144440320024172,15.002269836352674,2.919318766234993,9.719735344862832,19.755631522419232
39,13:00:02,12.708948816336699,14.885344365693427,14.718386419678787,3.2118730519033556,10.113328983185967,17.910591261539665
40,13:00:03,12.945969153784029,14.649153656566156,14.718788403220184,3.53889393804511,10.344531875830794,16.487642944158683
41,13:00:03,13.124589742861225,14.47152033837839,14.73171623530552,3.883477222407758,10.463217145733887,15.455159474793199
42,13:00:04,13.26006411330404,14.319487713710565,22.9809920747793,4.223432822367286,10.516122652867795,14.711961465459671
